TRINITY_DN17988_c1_g1_i1	Golgi reassembly-stacking protein 2
TRINITY_DN12087_c0_g1_i1	60S ribosomal protein L22 1
TRINITY_DN67309_c0_g1_i1	Protein NLRC3
TRINITY_DN15531_c0_g2_i2	---NA---
TRINITY_DN40750_c0_g1_i1	hypothetical protein AK812_SmicGene30913
TRINITY_DN40020_c0_g1_i1	Alpha N-terminal protein methyltransferase 1
TRINITY_DN67587_c0_g1_i1	Ankyrin-1
TRINITY_DN31385_c0_g1_i1	unnamed protein product
TRINITY_DN5675_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC4
TRINITY_DN38311_c0_g1_i1	hypothetical protein AK812_SmicGene38658
TRINITY_DN48038_c0_g1_i1	hypothetical protein AK812_SmicGene9838
TRINITY_DN45357_c0_g1_i1	---NA---
TRINITY_DN41896_c0_g1_i1	hypothetical protein AK812_SmicGene31691
TRINITY_DN60300_c0_g1_i1	2-deoxy-scyllo-inosose synthase
TRINITY_DN53808_c0_g1_i1	---NA---
TRINITY_DN35594_c0_g1_i1	---NA---
TRINITY_DN26105_c0_g1_i1	"Short-chain dehydrogenase TIC 32
TRINITY_DN20240_c0_g3_i2	ras-related protein Rab-27A
TRINITY_DN63450_c0_g1_i1	Aluminum-activated malate transporter 9
TRINITY_DN37030_c0_g1_i1	---NA---
TRINITY_DN2097_c0_g2_i1	putative tRNA-dihydrouridine synthase
TRINITY_DN20594_c0_g1_i1	DNA repair protein complementing XP-C cells-like
TRINITY_DN68346_c0_g1_i1	Ankyrin-2
TRINITY_DN9199_c0_g1_i1	putative helicase
TRINITY_DN4313_c0_g2_i1	Epidermal growth factor receptor substrate 15
TRINITY_DN6452_c0_g1_i1	---NA---
TRINITY_DN63563_c0_g1_i1	Localization factor PodJL
TRINITY_DN47173_c0_g1_i1	hypothetical protein AK812_SmicGene14562
TRINITY_DN12220_c0_g1_i1	NADP-dependent malic enzyme
TRINITY_DN49685_c0_g1_i1	---NA---
TRINITY_DN1326_c0_g1_i1	predicted protein
TRINITY_DN16124_c0_g2_i3	hypothetical protein AK812_SmicGene12651
TRINITY_DN47960_c0_g1_i1	Pentatricopeptide repeat-containing protein
TRINITY_DN64055_c0_g1_i1	Voltage-dependent L-type calcium channel subunit alpha-1C
TRINITY_DN65745_c0_g1_i1	---NA---
TRINITY_DN49058_c0_g1_i1	---NA---
TRINITY_DN22394_c0_g1_i1	---NA---
TRINITY_DN18965_c1_g1_i1	Kinase D-interacting substrate of 220 kDa
TRINITY_DN61885_c0_g1_i1	---NA---
TRINITY_DN33534_c0_g1_i1	"Zeaxanthin epoxidase
TRINITY_DN56068_c0_g1_i1	hypothetical protein AK812_SmicGene13714
TRINITY_DN2412_c0_g1_i2	DnaJ-like subfamily B member 3
TRINITY_DN11971_c0_g1_i1	Pre-mRNA-splicing factor SYF1
TRINITY_DN18810_c0_g1_i2	hypothetical protein AK812_SmicGene42639
TRINITY_DN64686_c0_g1_i1	"Oxidation resistance protein
TRINITY_DN641_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC2
TRINITY_DN10565_c0_g1_i1	putative secreted protein
TRINITY_DN13287_c0_g1_i2	Nephrocystin-3
TRINITY_DN41070_c0_g1_i1	---NA---
TRINITY_DN10855_c0_g1_i1	putative U-box domain protein
TRINITY_DN17844_c0_g1_i1	---NA---
TRINITY_DN43693_c0_g1_i1	LINE-1 reverse transcriptase-like
TRINITY_DN60832_c0_g1_i1	Ankyrin repeat domain-containing protein 17
TRINITY_DN59851_c0_g1_i1	predicted protein
TRINITY_DN1049_c1_g1_i1	E3 ubiquitin-protein ligase HERC2
TRINITY_DN63424_c0_g1_i1	Extended-spectrum beta-lactamaseR-1
TRINITY_DN21390_c0_g1_i3	Methylsterol monooxygenase 1-3
TRINITY_DN67006_c0_g1_i1	actin
TRINITY_DN66663_c0_g1_i1	Ankyrin-1
TRINITY_DN10664_c0_g1_i1	Geranylgeranyl transferase type-1 subunit beta
TRINITY_DN34177_c0_g1_i1	putative proline--tRNA ligase C19C7.06
TRINITY_DN62957_c0_g1_i1	p13-like protein
TRINITY_DN52910_c0_g1_i1	---NA---
TRINITY_DN68940_c0_g1_i1	---NA---
TRINITY_DN21853_c0_g1_i1	hypothetical protein AK812_SmicGene30281
TRINITY_DN59510_c0_g1_i1	hypothetical protein AK812_SmicGene20693
TRINITY_DN31827_c0_g1_i1	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase
TRINITY_DN56203_c0_g2_i1	Glucosidase 2 subunit beta
TRINITY_DN58077_c0_g1_i1	"Isoamylase 3
TRINITY_DN19305_c0_g1_i1	Abnormal spindle-like microcephaly-associated protein-like
TRINITY_DN5605_c0_g2_i1	hypothetical protein AK812_SmicGene2095
TRINITY_DN46668_c0_g1_i1	hypothetical protein AK812_SmicGene11801
TRINITY_DN527_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN79_c0_g2_i1	---NA---
TRINITY_DN67683_c0_g1_i1	hypothetical protein AK812_SmicGene2999
TRINITY_DN64779_c0_g1_i1	---NA---
TRINITY_DN64780_c0_g1_i1	Protein NLRC3
TRINITY_DN16579_c0_g1_i1	---NA---
TRINITY_DN65800_c0_g1_i1	---NA---
TRINITY_DN66902_c0_g1_i1	DnaJ-like subfamily B member 11
TRINITY_DN11698_c0_g2_i1	predicted protein
TRINITY_DN66675_c0_g1_i1	---NA---
TRINITY_DN57016_c0_g1_i1	ankyrin repeat domain-containing protein 50-like
TRINITY_DN15543_c1_g1_i1	---NA---
TRINITY_DN25727_c0_g1_i1	---NA---
TRINITY_DN16287_c0_g3_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN24710_c0_g1_i1	---NA---
TRINITY_DN10484_c0_g1_i1	Ribosomal RNA small subunit methyltransferase I
TRINITY_DN18241_c0_g2_i3	Sodium/potassium/calcium exchanger 2
TRINITY_DN23613_c0_g1_i1	"putative D
TRINITY_DN36733_c0_g1_i1	putative fumarate reductase
TRINITY_DN1743_c0_g1_i1	hypothetical protein AK812_SmicGene43
TRINITY_DN33042_c0_g1_i1	Serine/threonine-protein phosphatase BSL3
TRINITY_DN2808_c0_g1_i1	hypothetical protein AK812_SmicGene33778
TRINITY_DN3120_c0_g2_i1	hypothetical protein AK812_SmicGene24791
TRINITY_DN7361_c0_g1_i1	---NA---
TRINITY_DN30741_c0_g1_i1	hypothetical protein AK812_SmicGene16345
TRINITY_DN62541_c0_g1_i1	Protein DD3-3
TRINITY_DN6580_c0_g1_i1	60S ribosomal protein L26
TRINITY_DN38213_c0_g1_i1	"Protein Rf1
TRINITY_DN65902_c0_g1_i1	---NA---
TRINITY_DN39562_c0_g1_i1	EGF domain-specific O-linked N-acetylglucosamine transferase
TRINITY_DN6738_c0_g1_i1	50S ribosomal protein L3 glutamine methyltransferase
TRINITY_DN49467_c0_g1_i1	hypothetical protein AK812_SmicGene5328
TRINITY_DN9551_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN18607_c0_g1_i1	RNA helicase
TRINITY_DN19203_c0_g1_i1	Sodium/calcium exchanger 1
TRINITY_DN39758_c0_g1_i1	Tubulin-specific chaperone C
TRINITY_DN20841_c0_g2_i3	hypothetical protein AK812_SmicGene40661
TRINITY_DN11030_c0_g1_i1	Xylosyltransferase oxt
TRINITY_DN40916_c0_g2_i1	Ankyrin-2
TRINITY_DN49156_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN46770_c0_g1_i1	"Peptidoglycan/LPS O-acetylase OafA/YrhL
TRINITY_DN4892_c0_g2_i1	putative adenylate cyclase regulatory protein
TRINITY_DN33433_c0_g1_i1	Regulator of telomere elongation helicase 1-like
TRINITY_DN1445_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN38867_c0_g1_i1	60S ribosomal protein L12
TRINITY_DN44135_c0_g1_i1	hypothetical protein AK812_SmicGene34859
TRINITY_DN16801_c0_g1_i4	"PREDICTED: uncharacterized protein LOC106079356
TRINITY_DN2813_c0_g1_i1	hypothetical protein AK812_SmicGene23399
TRINITY_DN55509_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN16452_c0_g2_i1	---NA---
TRINITY_DN44859_c0_g1_i1	---NA---
TRINITY_DN50385_c0_g1_i1	"Erythronolide synthase
TRINITY_DN23712_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN16649_c0_g1_i1	hypothetical protein AK812_SmicGene1657
TRINITY_DN16867_c0_g1_i1	---NA---
TRINITY_DN4423_c0_g1_i1	F-box/LRR-repeat protein 4
TRINITY_DN17285_c1_g1_i1	---NA---
TRINITY_DN33788_c0_g1_i1	---NA---
TRINITY_DN18843_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN45846_c0_g1_i1	---NA---
TRINITY_DN12642_c0_g1_i1	"protein with 12 transmembrane domains
TRINITY_DN38862_c0_g1_i1	Retinol dehydrogenase 13
TRINITY_DN16968_c0_g1_i3	E3 ubiquitin-protein ligase RGLG2
TRINITY_DN22524_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN8660_c0_g1_i1	---NA---
TRINITY_DN44112_c0_g1_i1	---NA---
TRINITY_DN17936_c0_g1_i1	hypothetical protein AK812_SmicGene7775
TRINITY_DN32324_c0_g1_i1	---NA---
TRINITY_DN47547_c0_g1_i1	hypothetical protein PBRA_004228
TRINITY_DN524_c0_g1_i1	hypothetical protein AK812_SmicGene21951
TRINITY_DN8445_c0_g1_i1	Ultraviolet-B receptor UVR8
TRINITY_DN63968_c0_g2_i1	UDP-glucuronosyltransferase 2B13-like
TRINITY_DN21323_c1_g1_i3	Carboxylic acid reductase
TRINITY_DN3777_c0_g1_i1	E3 ubiquitin-protein ligase HERC2
TRINITY_DN3339_c0_g2_i1	"hypothetical protein AK812_SmicGene43841
TRINITY_DN4916_c0_g2_i1	---NA---
TRINITY_DN42122_c0_g1_i1	---NA---
TRINITY_DN55300_c0_g1_i1	WD repeat domain-containing protein 83
TRINITY_DN17930_c0_g2_i1	ATP-binding cassette sub-family B member 9
TRINITY_DN54446_c0_g1_i1	Peptidyl-prolyl cis-trans isomerase A
TRINITY_DN33064_c0_g1_i1	D-inositol 3-phosphate glycosyltransferase
TRINITY_DN42164_c0_g1_i1	hypothetical protein AK812_SmicGene28945
TRINITY_DN35682_c0_g1_i1	Glucosidase 2 subunit beta
TRINITY_DN46619_c0_g1_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN47652_c0_g1_i1	hypothetical protein PPL_01467
TRINITY_DN58325_c0_g2_i1	probable anion transporter 5
TRINITY_DN63795_c0_g1_i1	Prostaglandin F synthase
TRINITY_DN42799_c0_g1_i1	---NA---
TRINITY_DN32403_c0_g1_i1	hypothetical protein AK812_SmicGene5754
TRINITY_DN67656_c0_g1_i1	hypothetical protein AK812_SmicGene4217
TRINITY_DN68000_c0_g1_i1	---NA---
TRINITY_DN46658_c0_g1_i1	hypothetical protein AK812_SmicGene32025
TRINITY_DN48430_c0_g1_i1	DnaJ-like subfamily C member 3
TRINITY_DN25910_c0_g1_i1	putative HNH endonuclease
TRINITY_DN35325_c0_g1_i1	hypothetical protein AK812_SmicGene31888
TRINITY_DN8508_c0_g1_i1	hypothetical protein AK812_SmicGene14560
TRINITY_DN40322_c0_g1_i1	Poly(A) RNA polymerase cid11
TRINITY_DN54385_c0_g1_i1	hypothetical protein AK812_SmicGene36116
TRINITY_DN22069_c0_g1_i1	hypothetical protein AK812_SmicGene13811
TRINITY_DN1657_c0_g2_i1	hypothetical protein AK812_SmicGene29812
TRINITY_DN61065_c0_g1_i1	---NA---
TRINITY_DN65598_c0_g1_i1	tRNA/tmRNA (uracil-C(5))-methyltransferase
TRINITY_DN18226_c0_g1_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN60341_c0_g1_i1	---NA---
TRINITY_DN9857_c0_g2_i1	hypothetical protein SARC_07217
TRINITY_DN14706_c0_g1_i1	hypothetical protein AK812_SmicGene26034
TRINITY_DN57929_c0_g1_i1	Tubulin alpha-3 chain
TRINITY_DN5957_c0_g1_i1	hypothetical protein AK812_SmicGene3494
TRINITY_DN39462_c0_g1_i1	hypothetical protein AK812_SmicGene5565
TRINITY_DN56070_c0_g1_i1	carbamoyltransferase
TRINITY_DN37028_c0_g1_i1	---NA---
TRINITY_DN20763_c0_g1_i1	putative oxidoreductase YvaG
TRINITY_DN1236_c0_g1_i1	methyltransferase
TRINITY_DN13651_c0_g2_i1	1-aminocyclopropane-1-carboxylate oxidase 5
TRINITY_DN41399_c0_g1_i1	Tryptophan biosynthesis protein TRP1
TRINITY_DN15059_c0_g1_i1	putative ammonium transporter 3
TRINITY_DN63258_c0_g1_i1	---NA---
TRINITY_DN57211_c0_g1_i1	DnaJ-domain-containing protein
TRINITY_DN42209_c0_g1_i1	hypothetical protein AK812_SmicGene3912
TRINITY_DN31709_c0_g1_i1	hypothetical protein AK812_SmicGene21390
TRINITY_DN22902_c0_g1_i1	---NA---
TRINITY_DN25285_c0_g1_i1	hypothetical protein AK812_SmicGene1392
TRINITY_DN24180_c0_g1_i1	Ankyrin-2
TRINITY_DN11429_c0_g2_i1	Arylsulfatase B
TRINITY_DN15327_c0_g1_i1	---NA---
TRINITY_DN592_c0_g1_i1	hypothetical protein AK812_SmicGene12300
TRINITY_DN16489_c0_g1_i1	Polyubiquitin-B
TRINITY_DN46323_c0_g1_i1	putative tubulin polyglutamylase TTLL2
TRINITY_DN64408_c0_g1_i1	hypothetical protein AK812_SmicGene46351
TRINITY_DN57200_c0_g1_i1	---NA---
TRINITY_DN48031_c0_g1_i1	DNA repair protein rad5
TRINITY_DN22228_c0_g1_i1	Peroxisomal membrane protein 2
TRINITY_DN32607_c0_g1_i1	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
TRINITY_DN1667_c0_g1_i1	hypothetical protein AK812_SmicGene11881
TRINITY_DN63818_c0_g1_i1	Ribosomal RNA large subunit methyltransferase I
TRINITY_DN21812_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN25574_c0_g1_i1	hypothetical protein AK812_SmicGene49146
TRINITY_DN34986_c0_g1_i1	---NA---
TRINITY_DN64304_c0_g1_i1	RAP domain-containing protein
TRINITY_DN34305_c0_g1_i1	---NA---
TRINITY_DN47674_c0_g1_i1	putative mynd finger family protein
TRINITY_DN44049_c0_g1_i1	hypothetical protein AK812_SmicGene20477
TRINITY_DN9186_c0_g1_i1	hypothetical protein AK812_SmicGene1645
TRINITY_DN51658_c0_g1_i1	Diacylglycerol O-acyltransferase 1
TRINITY_DN18346_c0_g1_i1	---NA---
TRINITY_DN23422_c0_g1_i1	Mycinamicin VI 2''-O-methyltransferase
TRINITY_DN9030_c0_g2_i1	hypothetical protein AK812_SmicGene30017
TRINITY_DN18188_c0_g2_i1	putative E3 ubiquitin-protein ligase HERC2
TRINITY_DN23547_c0_g1_i1	Eukaryotic translation initiation factor 4E
TRINITY_DN65455_c0_g1_i1	"peptidyl-tRNA hydrolase 2
TRINITY_DN17977_c1_g1_i1	putative E3 ubiquitin-protein ligase HERC2
TRINITY_DN8138_c0_g2_i1	putative E3 ubiquitin-protein ligase HERC6
TRINITY_DN41433_c0_g1_i1	hypothetical protein AK812_SmicGene21466
TRINITY_DN24299_c0_g1_i1	hypothetical protein AK812_SmicGene14466
TRINITY_DN36333_c0_g1_i1	---NA---
TRINITY_DN31402_c0_g1_i1	hypothetical protein AK812_SmicGene20629
TRINITY_DN21072_c0_g1_i9	Molybdate-anion transporter
TRINITY_DN50516_c0_g1_i1	Ca(2+)/H(+) antiporter
TRINITY_DN55956_c0_g1_i1	---NA---
TRINITY_DN58308_c0_g1_i1	Ras-related protein Rab-1D
TRINITY_DN55272_c0_g1_i1	HEAT repeat domain-containing protein
TRINITY_DN50445_c0_g1_i1	---NA---
TRINITY_DN18115_c0_g1_i1	Kinase D-interacting substrate of 220 kDa
TRINITY_DN42114_c0_g1_i1	Flagellar attachment zone protein 1
TRINITY_DN61393_c0_g1_i1	---NA---
TRINITY_DN17848_c0_g1_i3	hypothetical protein AK812_SmicGene9664
TRINITY_DN19992_c0_g4_i1	hypothetical protein AK812_SmicGene27351
TRINITY_DN46246_c0_g1_i1	Cytochrome P450 71B37
TRINITY_DN57056_c0_g1_i1	---NA---
TRINITY_DN33343_c0_g1_i1	E3 ubiquitin-protein ligase HERC2
TRINITY_DN59895_c0_g1_i1	hypothetical protein AK812_SmicGene39145
TRINITY_DN41268_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN57110_c0_g1_i1	Alpha-protein kinase vwkA
TRINITY_DN44325_c0_g1_i1	---NA---
TRINITY_DN2276_c0_g1_i1	hypothetical protein AK812_SmicGene40328
TRINITY_DN58264_c0_g1_i1	---NA---
TRINITY_DN66832_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN67233_c0_g1_i1	hypothetical protein AK812_SmicGene13144
TRINITY_DN21051_c6_g1_i1	hypothetical protein AK812_SmicGene15913
TRINITY_DN64128_c0_g1_i1	hypothetical protein AK812_SmicGene20294
TRINITY_DN44364_c0_g1_i1	---NA---
TRINITY_DN40633_c0_g1_i1	hypothetical protein AK812_SmicGene12732
TRINITY_DN7969_c0_g2_i1	hypothetical protein AK812_SmicGene19668
TRINITY_DN39838_c0_g1_i1	Blue-light photoreceptor
TRINITY_DN40325_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN34001_c0_g1_i1	Lissencephaly-1-like
TRINITY_DN59042_c0_g1_i1	---NA---
TRINITY_DN63046_c0_g1_i1	Kif17 kinesin
TRINITY_DN4476_c0_g2_i1	Ankyrin-1
TRINITY_DN38206_c0_g1_i1	hypothetical protein AK812_SmicGene41883
TRINITY_DN3535_c0_g1_i1	UTP--glucose-1-phosphate uridylyltransferase
TRINITY_DN45653_c0_g1_i1	---NA---
TRINITY_DN52645_c0_g1_i1	unnamed protein product
TRINITY_DN2667_c0_g1_i1	Metacaspase-1
TRINITY_DN28409_c0_g1_i1	---NA---
TRINITY_DN63755_c0_g1_i1	Oxygen-insensitive NAD(P)H nitroreductase
TRINITY_DN17421_c0_g1_i2	"Pentatricopeptide repeat-containing protein
TRINITY_DN59441_c0_g1_i1	---NA---
TRINITY_DN24806_c0_g1_i1	Methyltransferase-like protein 7B
TRINITY_DN41332_c0_g1_i1	hypothetical protein AK812_SmicGene34660
TRINITY_DN7650_c0_g1_i1	"putative cadmium/zinc-transporting ATPase HMA1
TRINITY_DN5459_c0_g2_i1	hypothetical protein AK812_SmicGene9450
TRINITY_DN41520_c0_g1_i1	hypothetical protein IQ06DRAFT_273436
TRINITY_DN1185_c0_g1_i1	---NA---
TRINITY_DN20178_c0_g1_i4	Serine/threonine-protein phosphatase with EF-hands 2
TRINITY_DN63532_c0_g1_i1	DNA damage-binding protein 1b
TRINITY_DN7455_c0_g1_i1	hypothetical protein AK812_SmicGene29450
TRINITY_DN24426_c0_g1_i1	hypothetical protein AK812_SmicGene18563
TRINITY_DN56718_c0_g1_i1	serine/threonine-protein kinase HT1-like
TRINITY_DN1557_c0_g2_i1	---NA---
TRINITY_DN7346_c0_g1_i1	E3 ubiquitin-protein ligase RNF14
TRINITY_DN54824_c0_g1_i1	Lipase maturation factor 1
TRINITY_DN29316_c0_g1_i1	---NA---
TRINITY_DN61117_c0_g1_i1	---NA---
TRINITY_DN14058_c0_g1_i6	hypothetical protein AK812_SmicGene34083
TRINITY_DN5192_c0_g1_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN64390_c0_g1_i1	Sphingomyelinase phosphodiesterase D
TRINITY_DN34713_c0_g2_i1	---NA---
TRINITY_DN23539_c0_g1_i1	X-linked retinitis pigmentosa GTPase regulator
TRINITY_DN737_c0_g1_i1	Nonribosomal peptide synthetase 8
TRINITY_DN65167_c0_g1_i1	ubiquitin-conjugating enayme E2
TRINITY_DN1040_c0_g1_i1	hypothetical protein AK812_SmicGene21216
TRINITY_DN19132_c0_g1_i3	Sn1-specific diacylglycerol lipase alpha
TRINITY_DN7893_c0_g2_i1	hypothetical protein AK812_SmicGene4876
TRINITY_DN208_c0_g1_i1	hypothetical protein AK812_SmicGene30836
TRINITY_DN138_c0_g2_i1	Apurinic endonuclease-redox protein
TRINITY_DN393_c0_g1_i1	Heat shock 70 kDa protein 2
TRINITY_DN64627_c0_g1_i1	Protein CLEC16A
TRINITY_DN439_c0_g1_i1	hypothetical protein AK812_SmicGene13086
TRINITY_DN50576_c0_g1_i1	"hypothetical protein AK812_SmicGene27115
TRINITY_DN33694_c0_g1_i1	DNA repair protein complementing XP-C cells-like
TRINITY_DN49177_c0_g1_i1	hypothetical protein AK812_SmicGene34594
TRINITY_DN28618_c1_g1_i1	hypothetical protein AK812_SmicGene5101
TRINITY_DN1748_c0_g1_i1	hypothetical protein AK812_SmicGene18784
TRINITY_DN20809_c0_g1_i3	Palmitoyltransferase erf2
TRINITY_DN69100_c0_g1_i1	hypothetical protein AK812_SmicGene9072
TRINITY_DN1673_c0_g1_i1	Ankyrin repeat and KH domain-containing protein mask
TRINITY_DN20191_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN55885_c0_g1_i1	WD-40 repeat protein
TRINITY_DN21911_c0_g1_i1	Nephrocystin-3
TRINITY_DN56834_c0_g2_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN46118_c0_g1_i1	---NA---
TRINITY_DN52358_c0_g1_i1	---NA---
TRINITY_DN4074_c0_g2_i1	Protein N-lysine methyltransferase METTL21A
TRINITY_DN2114_c0_g1_i1	---NA---
TRINITY_DN38913_c0_g1_i1	hypothetical protein AK812_SmicGene28860
TRINITY_DN41177_c0_g1_i1	---NA---
TRINITY_DN856_c0_g1_i1	hypothetical protein AK812_SmicGene33674
TRINITY_DN41265_c0_g1_i1	hypothetical protein AK812_SmicGene25710
TRINITY_DN35571_c0_g1_i1	Ankyrin-2
TRINITY_DN27870_c0_g1_i1	Transmembrane protease serine 13
TRINITY_DN43614_c0_g1_i1	hypothetical protein AK812_SmicGene12299
TRINITY_DN46266_c0_g1_i1	---NA---
TRINITY_DN47110_c0_g1_i1	Xylosyltransferase 2
TRINITY_DN55117_c0_g1_i1	Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA
TRINITY_DN23611_c0_g1_i1	hypothetical protein AK812_SmicGene22456
TRINITY_DN5751_c0_g1_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN24665_c0_g1_i1	"Ankyrin repeat
TRINITY_DN2637_c0_g2_i1	GTP-binding nuclear protein GSP1/Ran
TRINITY_DN62847_c0_g1_i1	putative zinc finger (C-x8-C-x5-C-x3-H)-2
TRINITY_DN39811_c0_g1_i1	hypothetical protein AK812_SmicGene18091
TRINITY_DN6203_c0_g1_i1	DUF455 domain-containing protein
TRINITY_DN34540_c0_g1_i1	Cysteine synthase
TRINITY_DN21778_c3_g1_i2	hypothetical protein AK812_SmicGene30609
TRINITY_DN31672_c0_g1_i1	---NA---
TRINITY_DN5023_c0_g1_i1	N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)
TRINITY_DN6332_c0_g1_i1	NAD(P)-binding protein
TRINITY_DN58571_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN47432_c0_g1_i1	hypothetical protein AK812_SmicGene43579
TRINITY_DN50026_c0_g1_i1	Poly(U)-specific endoribonuclease
TRINITY_DN134_c0_g2_i1	macrocin O-methyltransferase
TRINITY_DN23233_c0_g1_i1	hypothetical protein AK812_SmicGene41389
TRINITY_DN12415_c0_g1_i3	hypothetical protein AK812_SmicGene27301
TRINITY_DN51018_c0_g1_i1	"Protein O-linked-mannose beta-1
TRINITY_DN40981_c0_g1_i1	General transcription factor IIH subunit 1
TRINITY_DN32280_c0_g1_i1	unnamed protein product
TRINITY_DN27102_c0_g1_i1	---NA---
TRINITY_DN30288_c0_g1_i1	hypothetical protein AK812_SmicGene41457
TRINITY_DN14003_c0_g1_i1	hypothetical protein AK812_SmicGene35447
TRINITY_DN20504_c1_g2_i1	---NA---
TRINITY_DN64670_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN29440_c0_g1_i1	---NA---
TRINITY_DN32767_c0_g1_i1	Phosphoglycerate kinase 1
TRINITY_DN63569_c0_g1_i1	---NA---
TRINITY_DN34019_c0_g1_i1	hypothetical protein AK812_SmicGene19573
TRINITY_DN25089_c0_g1_i1	putative helicase
TRINITY_DN61064_c0_g1_i1	---NA---
TRINITY_DN54747_c0_g1_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN15224_c0_g1_i1	hypothetical protein AK812_SmicGene23509
TRINITY_DN8302_c0_g1_i1	hypothetical protein AK812_SmicGene34460
TRINITY_DN12367_c0_g1_i2	Fatty aldehyde dehydrogenase
TRINITY_DN7692_c1_g1_i1	---NA---
TRINITY_DN2968_c0_g2_i1	uncharacterized GTP-binding protein C428.15
TRINITY_DN48700_c0_g1_i1	unnamed protein product
TRINITY_DN68770_c0_g1_i1	---NA---
TRINITY_DN57192_c0_g1_i1	hypothetical protein AK812_SmicGene37675
TRINITY_DN58301_c0_g1_i1	Radial spoke head 1-like
TRINITY_DN42498_c0_g1_i1	hypothetical protein AK812_SmicGene1604
TRINITY_DN43396_c0_g1_i1	hypothetical protein AK812_SmicGene5334
TRINITY_DN67715_c0_g1_i1	"Ankyrin repeat
TRINITY_DN40068_c0_g1_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN49767_c0_g1_i1	hypothetical protein AK812_SmicGene19738
TRINITY_DN15759_c0_g2_i1	hypothetical protein AK812_SmicGene37073
TRINITY_DN19683_c0_g1_i3	Sodium channel protein type 4 subunit alpha B
TRINITY_DN8649_c0_g1_i1	Serine/threonine-protein kinase Nek1
TRINITY_DN4284_c0_g1_i1	---NA---
TRINITY_DN40071_c0_g1_i1	---NA---
TRINITY_DN48974_c0_g1_i1	hypothetical protein DB30_02709
TRINITY_DN1624_c0_g1_i1	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C
TRINITY_DN56201_c0_g1_i1	"hypothetical protein AK812_SmicGene44853
TRINITY_DN16267_c1_g1_i1	---NA---
TRINITY_DN26583_c0_g1_i1	EF-hand domain-containing protein 1
TRINITY_DN34170_c0_g1_i1	hypothetical protein AK812_SmicGene10382
TRINITY_DN56999_c0_g1_i1	Retrovirus-related Pol polyprotein from transposon TNT 1-94
TRINITY_DN65612_c0_g1_i1	Catechol O-methyltransferase
TRINITY_DN42341_c0_g1_i1	---NA---
TRINITY_DN50770_c0_g1_i1	hypothetical protein AK812_SmicGene11345
TRINITY_DN622_c0_g1_i1	malonyl-[acyl-carrier protein] O-methyltransferase BioC
TRINITY_DN40908_c0_g1_i1	hypothetical protein AK812_SmicGene21030
TRINITY_DN38226_c0_g1_i1	hypothetical protein AK812_SmicGene28465
TRINITY_DN23847_c0_g1_i1	---NA---
TRINITY_DN46927_c0_g2_i1	Ankyrin-2
TRINITY_DN30690_c0_g1_i1	Protein piccolo
TRINITY_DN20822_c14_g1_i1	Transposon Ty1-PL Gag-Pol polyprotein
TRINITY_DN65782_c0_g1_i1	hypothetical protein AK812_SmicGene21528
TRINITY_DN46316_c0_g1_i1	Protein RFT1-like
TRINITY_DN30119_c0_g1_i1	hypothetical protein AK812_SmicGene32347
TRINITY_DN21511_c0_g2_i1	"hypothetical protein AK812_SmicGene44711
TRINITY_DN11280_c0_g1_i1	RAP domain protein
TRINITY_DN45789_c0_g1_i1	---NA---
TRINITY_DN5869_c0_g1_i1	Peptidyl-prolyl cis-trans isomerase D
TRINITY_DN24537_c0_g1_i1	hypothetical protein AK812_SmicGene25574
