gene_ID	GOs				
Ga0573226_01_462430_463383					
Ga0573226_01_463444_463905					
Ga0573226_01_463911_465419					
Ga0573226_01_466296_466955					
Ga0573226_01_466955_468280					
Ga0573226_01_468368_469318					
Ga0573226_01_469312_470151					
Ga0573226_01_470138_470479					
Ga0573226_01_470476_471417					
Ga0573226_01_471414_472301					
Ga0573226_01_472298_472912					
Ga0573226_01_472906_474102					
Ga0573226_01_474147_475130					
Ga0573226_01_475143_476162					
Ga0573226_01_476181_477671					
Ga0573226_01_477702_479009					
Ga0573226_01_479018_479734					
Ga0573226_01_479745_481151					
Ga0573226_01_481190_481957					
Ga0573226_01_482311_482826					
Ga0573226_01_482982_483164					
Ga0573226_01_483684_484154					
Ga0573226_01_484185_484736					
Ga0573226_01_484720_485331					
Ga0573226_01_485482_486894					
Ga0573226_01_486897_488081					
Ga0573226_01_488092_489063					
Ga0573226_01_489113_489730					
Ga0573226_01_489785_490813					
Ga0573226_01_490881_491879	GO:0003674;GO:0003824;GO:0004034;GO:0005975;GO:0005996;GO:0006006;GO:0006012;GO:0008150;GO:0008152;GO:0009056;GO:0016052;GO:0016853;GO:0016854;GO:0016857;GO:0019318;GO:0019320;GO:0019388;GO:0033499;GO:0044238;GO:0044281;GO:0044282;GO:0046365;GO:0071704;GO:1901575				
Ga0573226_01_491970_493469					
Ga0573226_01_493533_494027					
Ga0573226_01_494106_495005					
Ga0573226_01_495289_495918	GO:0003674;GO:0003824;GO:0004849;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006139;GO:0006206;GO:0006213;GO:0006220;GO:0006221;GO:0006222;GO:0006725;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0008655;GO:0009058;GO:0009112;GO:0009116;GO:0009117;GO:0009119;GO:0009123;GO:0009124;GO:0009129;GO:0009130;GO:0009156;GO:0009161;GO:0009163;GO:0009165;GO:0009173;GO:0009174;GO:0009218;GO:0009220;GO:0009259;GO:0009260;GO:0009987;GO:0016301;GO:0016310;GO:0016740;GO:0016772;GO:0018130;GO:0019205;GO:0019206;GO:0019438;GO:0019637;GO:0019693;GO:0034404;GO:0034641;GO:0034654;GO:0042455;GO:0043094;GO:0043097;GO:0043174;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0044424;GO:0044444;GO:0044464;GO:0046049;GO:0046131;GO:0046132;GO:0046134;GO:0046390;GO:0046483;GO:0055086;GO:0071704;GO:0072527;GO:0072528;GO:0090407;GO:1901135;GO:1901137;GO:1901293;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576;GO:1901657;GO:1901659				
Ga0573226_01_495984_497225					
Ga0573226_01_497352_498608					
Ga0573226_01_498781_499785					
Ga0573226_01_499842_501062					
Ga0573226_01_501146_502462					
Ga0573226_01_502486_503268					
Ga0573226_01_503265_504074					
Ga0573226_01_504081_504479					
Ga0573226_01_504476_505444					
Ga0573226_01_505447_506553					
Ga0573226_01_506550_508100					
Ga0573226_01_508179_509174					
Ga0573226_01_509253_510254					
Ga0573226_01_510322_511305					
Ga0573226_01_512106_512960					
Ga0573226_01_513441_513872					
Ga0573226_01_513869_514897					
Ga0573226_01_514905_517376					
Ga0573226_01_517703_520843					
Ga0573226_01_520987_521442					
Ga0573226_01_521447_521839					
Ga0573226_01_521954_523183					
Ga0573226_01_523251_524903					
Ga0573226_01_524900_525577					
Ga0573226_01_525615_526100					
Ga0573226_01_526116_526358					
Ga0573226_01_526483_527241					
Ga0573226_01_527668_530133					
Ga0573226_01_530278_531231					
Ga0573226_01_531787_534948					
Ga0573226_01_534952_536142					
Ga0573226_01_536294_536923					
Ga0573226_01_536999_537826					
Ga0573226_01_537830_538687					
Ga0573226_01_538743_539378	GO:0003674;GO:0003824;GO:0004601;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005739;GO:0006950;GO:0006979;GO:0008150;GO:0008152;GO:0008379;GO:0009636;GO:0009987;GO:0010035;GO:0010038;GO:0016209;GO:0016491;GO:0016684;GO:0019725;GO:0033554;GO:0034599;GO:0042221;GO:0042592;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0044424;GO:0044444;GO:0044464;GO:0045454;GO:0046686;GO:0050789;GO:0050794;GO:0050896;GO:0051716;GO:0051920;GO:0055114;GO:0065007;GO:0065008;GO:0070887;GO:0097237;GO:0098754;GO:0098869;GO:1990748				
Ga0573226_01_539618_540076					
Ga0573226_01_540300_540548					
Ga0573226_01_540625_541926					
Ga0573226_01_542053_543654					
Ga0573226_01_543715_544974					
Ga0573226_01_544976_545680					
Ga0573226_01_545759_546367					
Ga0573226_01_546798_547841					
Ga0573226_01_548097_549182					
Ga0573226_01_549267_550364					
Ga0573226_01_550439_551080					
Ga0573226_01_551339_552295					
Ga0573226_01_552372_552896	GO:0003674;GO:0003824;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006464;GO:0006473;GO:0006807;GO:0008150;GO:0008152;GO:0009987;GO:0016740;GO:0016746;GO:0016747;GO:0019538;GO:0036211;GO:0043170;GO:0043412;GO:0043543;GO:0044237;GO:0044238;GO:0044260;GO:0044267;GO:0044424;GO:0044444;GO:0044464;GO:0071704;GO:1901564				
Ga0573226_01_553133_554938					
Ga0573226_01_555228_555812					
Ga0573226_01_555824_556423					
Ga0573226_01_556420_556782					
Ga0573226_01_556846_557685					
Ga0573226_01_557951_558355					
Ga0573226_01_558431_558655					
Ga0573226_01_558655_558954					
Ga0573226_01_559089_559226					
Ga0573226_01_559361_560278					
Ga0573226_01_560801_561883	GO:0003674;GO:0003824;GO:0004812;GO:0004826;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006082;GO:0006139;GO:0006399;GO:0006412;GO:0006418;GO:0006432;GO:0006518;GO:0006520;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0010467;GO:0016070;GO:0016874;GO:0016875;GO:0019538;GO:0019752;GO:0034641;GO:0034645;GO:0034660;GO:0043038;GO:0043039;GO:0043043;GO:0043170;GO:0043436;GO:0043603;GO:0043604;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044281;GO:0044424;GO:0044464;GO:0046483;GO:0071704;GO:0090304;GO:0140098;GO:0140101;GO:1901360;GO:1901564;GO:1901566;GO:1901576				
Ga0573226_01_561908_562561					
Ga0573226_01_562624_565041	GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006082;GO:0006139;GO:0006399;GO:0006412;GO:0006418;GO:0006432;GO:0006518;GO:0006520;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009328;GO:0009987;GO:0010467;GO:0016070;GO:0019538;GO:0019752;GO:0032991;GO:0034641;GO:0034645;GO:0034660;GO:0043038;GO:0043039;GO:0043043;GO:0043170;GO:0043436;GO:0043603;GO:0043604;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044281;GO:0044424;GO:0044444;GO:0044464;GO:0046483;GO:0071704;GO:0090304;GO:1901360;GO:1901564;GO:1901566;GO:1901576;GO:1902494				
Ga0573226_01_565143_565415					
Ga0573226_01_565688_566023					
Ga0573226_01_566060_566374					
Ga0573226_01_566559_567206					
Ga0573226_01_568999_570837					
Ga0573226_01_571063_572550					
Ga0573226_01_572543_572872					
Ga0573226_01_573071_573736					
Ga0573226_01_573916_574242					
Ga0573226_01_574708_575886					
Ga0573226_01_576250_576906					
Ga0573226_01_577982_579922					
Ga0573226_01_579919_580809					
Ga0573226_01_580806_581885					
Ga0573226_01_582013_582747					
Ga0573226_01_582978_583370					
Ga0573226_01_583504_584727					
Ga0573226_01_584989_585948					
Ga0573226_01_585950_586621					
Ga0573226_01_587204_587992					
Ga0573226_01_587989_588648					
Ga0573226_01_588679_589968					
Ga0573226_01_592918_594219					
Ga0573226_01_594247_595314					
Ga0573226_01_595344_596006					
Ga0573226_01_595999_597042					
Ga0573226_01_597072_597863					
Ga0573226_01_597860_599077					
Ga0573226_01_599122_600165					
Ga0573226_01_600229_601017					
Ga0573226_01_601014_601289					
Ga0573226_01_601302_601967					
Ga0573226_01_602782_604224					
Ga0573226_01_604242_605297					
Ga0573226_01_605492_609574					
Ga0573226_01_610374_613052					
Ga0573226_01_613304_614596					
Ga0573226_01_614604_614918					
Ga0573226_01_614990_615508					
Ga0573226_01_615700_617262					
Ga0573226_01_617695_617934					
Ga0573226_01_617931_619052					
Ga0573226_01_619074_619718					
Ga0573226_01_619965_621164					
Ga0573226_01_621161_621886					
Ga0573226_01_621856_623781					
Ga0573226_01_623778_624551					
Ga0573226_01_624609_626189					
Ga0573226_01_626581_627210					
Ga0573226_01_627237_628556					
Ga0573226_01_628546_629412					
Ga0573226_01_629549_630640					
Ga0573226_01_630627_631385					
Ga0573226_01_631382_632170					
Ga0573226_01_632423_633574					
Ga0573226_01_633696_635024					
Ga0573226_01_635021_636364					
Ga0573226_01_636499_637812					
Ga0573226_01_637938_640247					
Ga0573226_01_640259_642049					
Ga0573226_01_642223_643134					
Ga0573226_01_643145_643825					
Ga0573226_01_644066_645385					
Ga0573226_01_645404_646468					
Ga0573226_01_646496_648949					
Ga0573226_01_649189_650214					
Ga0573226_01_650228_651139					
Ga0573226_01_651139_652320					
Ga0573226_01_652324_652572					
Ga0573226_01_652789_653319					
Ga0573226_01_653363_654145					
Ga0573226_01_654142_655215					
Ga0573226_01_655223_655621					
Ga0573226_01_655659_656681					
Ga0573226_01_656828_658603					
Ga0573226_01_658679_659146	GO:0003674;GO:0003824;GO:0005215;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005886;GO:0006810;GO:0008150;GO:0008643;GO:0009401;GO:0015144;GO:0016020;GO:0016740;GO:0016772;GO:0016773;GO:0022804;GO:0022857;GO:0034219;GO:0044424;GO:0044464;GO:0051179;GO:0051234;GO:0055085;GO:0071702;GO:0071944;GO:0090563				
Ga0573226_01_659207_659794	GO:0003674;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0005840;GO:0006417;GO:0006448;GO:0008150;GO:0009889;GO:0009890;GO:0009892;GO:0010468;GO:0010556;GO:0010558;GO:0010605;GO:0010608;GO:0010629;GO:0015935;GO:0017148;GO:0019222;GO:0022626;GO:0022627;GO:0031323;GO:0031324;GO:0031326;GO:0031327;GO:0032268;GO:0032269;GO:0032991;GO:0034248;GO:0034249;GO:0043021;GO:0043022;GO:0043024;GO:0043226;GO:0043228;GO:0043229;GO:0043232;GO:0044391;GO:0044422;GO:0044424;GO:0044444;GO:0044445;GO:0044446;GO:0044464;GO:0044877;GO:0045900;GO:0048519;GO:0048523;GO:0050789;GO:0050794;GO:0051171;GO:0051172;GO:0051246;GO:0051248;GO:0060255;GO:0065007;GO:0080090;GO:1990904;GO:2000112;GO:2000113				
Ga0573226_01_660083_661636					
Ga0573226_01_661726_662538					
Ga0573226_01_662621_663196					
Ga0573226_01_663200_663850					
Ga0573226_01_663905_664525					
Ga0573226_01_664719_665174					
Ga0573226_01_665661_668033					
Ga0573226_01_668131_668841					
Ga0573226_01_668841_669572					
Ga0573226_01_669569_670495					
Ga0573226_01_670492_671355					
Ga0573226_01_671685_672878					
Ga0573226_01_673078_673794					
Ga0573226_01_673816_675264					
Ga0573226_01_675446_676261	GO:0003674;GO:0003824;GO:0004175;GO:0004252;GO:0005575;GO:0005623;GO:0006508;GO:0006807;GO:0008150;GO:0008152;GO:0008233;GO:0008236;GO:0009279;GO:0016020;GO:0016787;GO:0017171;GO:0019538;GO:0019867;GO:0030312;GO:0030313;GO:0031224;GO:0031230;GO:0031975;GO:0043170;GO:0044238;GO:0044425;GO:0044462;GO:0044464;GO:0070011;GO:0071704;GO:0071944;GO:0140096;GO:1901564				
Ga0573226_01_676520_676867					
Ga0573226_01_676952_678352					
Ga0573226_01_681809_683515					
Ga0573226_01_683528_684577					
Ga0573226_01_684629_685903					
Ga0573226_01_685947_687467					
Ga0573226_01_687464_689809					
Ga0573226_01_691589_691855					
Ga0573226_01_691888_692691					
Ga0573226_01_692856_694055					
Ga0573226_01_694372_695502					
Ga0573226_01_695976_697235					
Ga0573226_01_698259_699287					
Ga0573226_01_699511_700317					
Ga0573226_01_700536_701228					
Ga0573226_01_701285_702427	GO:0003674;GO:0003824;GO:0006139;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0008616;GO:0009058;GO:0009116;GO:0009119;GO:0009163;GO:0009987;GO:0016491;GO:0018130;GO:0019438;GO:0034404;GO:0034641;GO:0034654;GO:0042455;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0046116;GO:0046483;GO:0052693;GO:0055086;GO:0055114;GO:0071704;GO:1901135;GO:1901137;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576;GO:1901657;GO:1901659				
Ga0573226_01_702474_704717					
Ga0573226_01_705041_707809					
Ga0573226_01_707806_709482					
Ga0573226_01_709701_710231					
Ga0573226_01_710259_711404					
Ga0573226_01_711519_712847					
Ga0573226_01_712844_714154					
Ga0573226_01_714507_715004					
Ga0573226_01_715035_715517					
Ga0573226_01_715599_715982					
Ga0573226_01_716213_716848					
Ga0573226_01_716859_718139	GO:0003674;GO:0003824;GO:0004350;GO:0008150;GO:0008152;GO:0016491;GO:0016620;GO:0016903;GO:0055114				
Ga0573226_01_718194_719327	GO:0003674;GO:0003824;GO:0004349;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006082;GO:0006520;GO:0006560;GO:0006561;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009064;GO:0009084;GO:0009987;GO:0016053;GO:0016301;GO:0016310;GO:0016740;GO:0016772;GO:0016774;GO:0018130;GO:0019202;GO:0019752;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0044424;GO:0044444;GO:0044464;GO:0046394;GO:0046483;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607				
Ga0573226_01_719327_720373					
Ga0573226_01_720421_720966					
Ga0573226_01_720963_721526					
Ga0573226_01_721529_722134					
Ga0573226_01_722274_722543	GO:0003674;GO:0003735;GO:0005198;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0005840;GO:0015934;GO:0022625;GO:0022626;GO:0032991;GO:0043226;GO:0043228;GO:0043229;GO:0043232;GO:0044391;GO:0044422;GO:0044424;GO:0044444;GO:0044445;GO:0044446;GO:0044464;GO:1990904				
Ga0573226_01_722600_723208	GO:0003674;GO:0003735;GO:0005198				
Ga0573226_01_725047_726165					
Ga0573226_01_727347_728045					
Ga0573226_01_728045_728767					
Ga0573226_01_728764_729741					
Ga0573226_01_729741_730694					
Ga0573226_01_730761_732011					
Ga0573226_01_732121_733731					
Ga0573226_01_733745_735151					
Ga0573226_01_735290_736246					
Ga0573226_01_736654_737604					
Ga0573226_01_737601_738026					
Ga0573226_01_738037_739575					
Ga0573226_01_740293_740964					
Ga0573226_01_740927_741571					
Ga0573226_01_741564_742385					
Ga0573226_01_742385_743575					
Ga0573226_01_743666_744433					
Ga0573226_01_744460_745212					
Ga0573226_01_745308_745979					
Ga0573226_01_746328_747536					
Ga0573226_01_747542_747940					
Ga0573226_01_748179_748811					
Ga0573226_01_748943_749755					
Ga0573226_01_749936_751225					
Ga0573226_01_751222_752241					
Ga0573226_01_752246_753277					
Ga0573226_01_753279_754022					
Ga0573226_01_754022_754717					
Ga0573226_01_754721_755344					
Ga0573226_01_755341_755661					
Ga0573226_01_755654_756655					
Ga0573226_01_756652_757473					
Ga0573226_01_757470_759191					
Ga0573226_01_759219_760658					
Ga0573226_01_760662_761435					
Ga0573226_01_761627_761803	GO:0003674;GO:0003824;GO:0004364;GO:0004601;GO:0004602;GO:0005488;GO:0005515;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005739;GO:0005759;GO:0005829;GO:0006082;GO:0006140;GO:0006518;GO:0006520;GO:0006558;GO:0006559;GO:0006575;GO:0006725;GO:0006749;GO:0006790;GO:0006807;GO:0008150;GO:0008152;GO:0009056;GO:0009058;GO:0009063;GO:0009072;GO:0009074;GO:0009636;GO:0009889;GO:0009987;GO:0010510;GO:0010565;GO:0016034;GO:0016054;GO:0016209;GO:0016491;GO:0016684;GO:0016740;GO:0016765;GO:0016787;GO:0016824;GO:0016853;GO:0016859;GO:0017144;GO:0019120;GO:0019216;GO:0019217;GO:0019219;GO:0019220;GO:0019222;GO:0019439;GO:0019752;GO:0030808;GO:0031323;GO:0031326;GO:0031974;GO:0034248;GO:0034641;GO:0042221;GO:0042737;GO:0042762;GO:0042802;GO:0042803;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0043233;GO:0043436;GO:0043603;GO:0044237;GO:0044238;GO:0044248;GO:0044249;GO:0044272;GO:0044281;GO:0044282;GO:0044422;GO:0044424;GO:0044429;GO:0044444;GO:0044446;GO:0044464;GO:0046395;GO:0046983;GO:0050789;GO:0050794;GO:0050812;GO:0050896;GO:0051171;GO:0051174;GO:0051186;GO:0051193;GO:0051196;GO:0051716;GO:0055114;GO:0062012;GO:0065007;GO:0070013;GO:0070887;GO:0071704;GO:0080090;GO:0097237;GO:0098754;GO:0098869;GO:1900371;GO:1900542;GO:1901360;GO:1901361;GO:1901564;GO:1901565;GO:1901566;GO:1901575;GO:1901576;GO:1901605;GO:1901606;GO:1901685;GO:1901687;GO:1902221;GO:1902222;GO:1990748				
Ga0573226_01_763559_764776					
Ga0573226_01_765045_766085					
Ga0573226_01_766199_767302					
Ga0573226_01_767547_768779					
Ga0573226_01_770196_771377					
Ga0573226_01_771374_771988					
Ga0573226_01_772567_774051					
Ga0573226_01_774125_775069					
Ga0573226_01_775152_776324					
Ga0573226_01_776333_776989					
Ga0573226_01_776989_777789					
Ga0573226_01_777791_778771					
Ga0573226_01_778768_779664					
Ga0573226_01_779810_781135					
Ga0573226_01_781385_782620					
Ga0573226_01_782617_783945					
Ga0573226_01_783942_785624					
Ga0573226_01_785962_786141					
Ga0573226_01_786138_786719					
Ga0573226_01_786817_787953					
Ga0573226_01_788237_788908					
Ga0573226_01_789110_790456					
Ga0573226_01_790539_804215					
Ga0573226_01_804205_805755					
Ga0573226_01_805780_805989					
Ga0573226_01_806037_807677					
Ga0573226_01_807713_808414					
Ga0573226_01_808435_809556					
Ga0573226_01_809553_809939					
Ga0573226_01_809944_810318					
Ga0573226_01_810308_811021					
Ga0573226_01_811047_811469					
Ga0573226_01_811858_813096					
Ga0573226_01_813146_814243					
Ga0573226_01_815636_816700					
Ga0573226_01_816818_817627					
Ga0573226_01_817664_818515	GO:0003674;GO:0003824;GO:0004592;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006082;GO:0006520;GO:0006573;GO:0006575;GO:0006732;GO:0006766;GO:0006767;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009081;GO:0009108;GO:0009110;GO:0009987;GO:0015939;GO:0015940;GO:0016053;GO:0016874;GO:0016879;GO:0016881;GO:0019752;GO:0032787;GO:0033317;GO:0034641;GO:0042364;GO:0042398;GO:0043436;GO:0043603;GO:0043604;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0044424;GO:0044444;GO:0044464;GO:0046394;GO:0051186;GO:0051188;GO:0071704;GO:0072330;GO:1901564;GO:1901566;GO:1901576;GO:1901605				
Ga0573226_01_819555_820088					
Ga0573226_01_820216_820971					
Ga0573226_01_821194_821934					
Ga0573226_01_822414_824261					
Ga0573226_01_824702_826318					
Ga0573226_01_826315_827589					
Ga0573226_01_827954_828808					
Ga0573226_01_828956_829741					
Ga0573226_01_829956_830717					
Ga0573226_01_830854_835275					
Ga0573226_01_835887_836366					
Ga0573226_01_836473_837618					
Ga0573226_01_837908_839293					
Ga0573226_01_839331_840611					
Ga0573226_01_840781_842940					
Ga0573226_01_843351_843635					
Ga0573226_01_843667_844086					
Ga0573226_01_844258_845118					
Ga0573226_01_845598_845999					
Ga0573226_01_846218_847036					
Ga0573226_01_847186_847545					
Ga0573226_01_847535_848719					
Ga0573226_01_849167_850045					
Ga0573226_01_850050_850640					
Ga0573226_01_850905_851690					
Ga0573226_01_851687_853078					
Ga0573226_01_853319_853768					
Ga0573226_01_853749_854582					
Ga0573226_01_854955_855770					
Ga0573226_01_855936_856790					
Ga0573226_01_857114_858739					
Ga0573226_01_858789_860687					
Ga0573226_01_861075_861908					
Ga0573226_01_864227_865315					
Ga0573226_01_865320_867299					
Ga0573226_01_867301_868494					
Ga0573226_01_868706_869332					
Ga0573226_01_869341_869838					
Ga0573226_01_870133_870567					
Ga0573226_01_870691_871131					
Ga0573226_01_871867_872541					
Ga0573226_01_873149_873874					
Ga0573226_01_873853_874572					
Ga0573226_01_874689_875216					
Ga0573226_01_875452_876450					
Ga0573226_01_877840_879027					
Ga0573226_01_879314_880300					
Ga0573226_01_880923_881522					
Ga0573226_01_883170_884561					
Ga0573226_01_884799_885098					
Ga0573226_01_885137_885889					
Ga0573226_01_886001_886903					
Ga0573226_01_887057_890446					
Ga0573226_01_891531_892997					
Ga0573226_01_892951_893526					
Ga0573226_01_895217_896527					
Ga0573226_01_896648_897529					
Ga0573226_01_897540_898382					
Ga0573226_01_898391_899467					
Ga0573226_01_900087_901211					
Ga0573226_01_901300_901872					
Ga0573226_01_901962_902312					
Ga0573226_01_902325_903167					
Ga0573226_01_903261_904109					
Ga0573226_01_904226_905113					
Ga0573226_01_905368_906612					
Ga0573226_01_908104_908550					
Ga0573226_01_910472_911230					
Ga0573226_01_911227_912696					
Ga0573226_01_912693_913640					
Ga0573226_01_913642_914430					
